,0,1,2
37080,2.5,17,"[32, 36, 39]"
37081,4.75,30,[17]
37082,2.0,31,"[16, 29]"
37083,3.5,17,[27]
37084,3.5,11,"[32, 35]"
37085,1.5,24,"[42, 43]"
37086,2.0,21,"[28, 38]"
37087,1.25,31,"[18, 43]"
37088,3.75,12,"[26, 29]"
37089,3.0,19,"[12, 43]"
37090,2.75,9,"[12, 15, 18]"
37091,3.75,17,"[17, 38]"
37092,2.75,17,[17]
37093,3.25,11,"[21, 42]"
37094,2.75,13,[17]
37095,5.25,7,"[15, 18]"
37096,3.5,16,"[36, 39]"
37097,3.5,19,[35]
37098,3.5,10,"[38, 44]"
37099,3.5,13,"[11, 14]"
37100,5.0,23,"[15, 18]"
37101,3.25,21,[35]
37102,4.75,19,"[22, 25, 28]"
37103,3.25,17,"[24, 31]"
37104,1.5,31,"[24, 27]"
37105,5.0,9,[36]
37106,2.25,14,"[22, 24]"
37107,5.0,6,"[12, 15, 18]"
37108,5.25,10,"[14, 35]"
37109,5.0,30,[16]
37110,1.75,20,"[21, 42]"
37111,2.0,34,"[31, 38]"
37112,3.25,16,"[23, 26]"
37113,4.0,21,[24]
37114,3.0,7,"[23, 26]"
37115,2.0,22,"[24, 27]"
37116,4.0,22,[27]
37117,4.5,12,"[35, 43]"
37118,2.75,12,"[12, 15]"
37119,4.75,9,"[22, 25]"
37120,2.75,16,"[23, 26, 29]"
37121,3.5,13,"[11, 14]"
37122,4.5,8,"[33, 36]"
37123,3.75,13,"[35, 38]"
37124,5.25,13,"[31, 34]"
37125,2.75,13,"[13, 41]"
37126,3.75,12,"[14, 17]"
37127,1.5,19,"[35, 39]"
37128,4.5,19,"[21, 24]"
37129,3.5,23,"[15, 16]"
37130,5.5,24,[15]
37131,2.75,8,"[19, 21]"
37132,2.25,11,"[12, 31]"
37133,4.5,32,[24]
37134,3.25,38,"[14, 41]"
37135,8.0,5,[37]
37136,3.75,23,"[33, 36]"
37137,2.0,24,"[16, 19]"
37138,2.0,21,"[14, 17]"
37139,3.5,16,"[23, 26]"
37140,5.0,21,"[25, 28]"
37141,2.0,10,"[33, 36, 39]"
37142,2.0,18,"[35, 38]"
37143,2.0,15,"[34, 37]"
37144,3.5,37,"[39, 47]"
37145,2.75,18,"[41, 42]"
37146,1.25,14,"[18, 21]"
37147,3.5,24,"[13, 16]"
37148,2.0,44,"[12, 41]"
37149,6.5,22,[32]
37150,2.25,17,"[16, 19]"
37151,5.25,3,"[12, 15]"
37152,2.0,32,"[14, 17]"
37153,3.0,9,"[13, 16]"
37154,3.0,38,"[16, 19]"
37155,2.75,18,"[45, 47]"
37156,1.75,40,"[12, 34]"
37157,2.75,31,"[22, 32]"
37158,4.0,11,"[13, 16]"
37159,2.75,26,"[25, 47]"
37160,2.25,23,[22]
37161,3.75,11,"[17, 25]"
37162,3.5,15,"[19, 32]"
37163,3.0,14,[26]
37164,2.0,23,"[32, 42]"
37165,1.25,29,"[24, 27]"
37166,5.25,16,"[33, 36]"
37167,3.5,11,"[22, 25]"
37168,3.0,25,"[34, 37]"
37169,5.0,16,"[22, 25, 28]"
37170,3.5,23,"[16, 19]"
37171,1.25,20,"[18, 35]"
37172,3.25,22,"[33, 36]"
37173,4.0,9,[24]
37174,3.75,11,"[15, 18]"
37175,3.5,26,[27]
37176,3.5,10,[33]
37177,6.5,11,"[41, 46]"
37178,3.5,10,"[13, 16, 19]"
37179,5.5,5,"[33, 38]"
37180,5.25,21,"[15, 18]"
37181,4.75,12,"[22, 44]"
37182,3.25,25,"[36, 39]"
37183,3.75,31,[15]
37184,4.5,28,"[26, 29]"
37185,3.75,14,"[12, 15]"
37186,2.75,10,"[14, 44]"
37187,1.25,17,"[39, 43]"
37188,5.0,6,"[41, 47]"
37189,4.25,12,"[26, 29]"
37190,3.25,10,[24]
37191,1.25,33,"[44, 45]"
37192,3.5,20,"[33, 36]"
37193,4.75,8,"[23, 26]"
37194,5.0,41,"[16, 19]"
37195,3.0,15,"[23, 26]"
37196,4.5,8,"[26, 47]"
37197,3.25,15,[33]
37198,1.5,20,"[14, 17]"
37199,2.5,16,[26]
37200,3.0,10,"[11, 44]"
37201,3.0,17,"[19, 44]"
37202,3.0,13,"[24, 27]"
37203,2.75,13,"[24, 39]"
37204,1.5,10,"[22, 47]"
37205,4.25,7,[38]
37206,3.0,39,"[21, 24]"
37207,3.25,17,[33]
37208,3.5,12,"[23, 26, 29]"
37209,3.25,18,[33]
37210,3.5,15,[13]
37211,4.75,9,"[23, 26]"
37212,1.0,48,"[19, 39]"
37213,0.75,26,"[18, 21]"
37214,4.5,21,"[11, 29]"
37215,5.0,16,"[23, 26]"
37216,4.0,15,"[14, 17]"
37217,2.25,30,"[39, 43]"
37218,4.25,29,"[23, 26]"
37219,1.25,38,"[36, 45]"
37220,3.75,13,"[34, 37]"
37221,3.25,25,"[21, 32]"
37222,3.5,25,[25]
37223,5.0,14,"[23, 26, 29]"
37224,1.5,23,"[24, 27]"
37225,1.75,32,"[15, 46]"
37226,4.25,24,"[15, 18]"
37227,3.5,34,"[29, 33]"
37228,2.0,26,"[32, 47]"
37229,2.5,18,"[24, 27]"
37230,4.75,29,"[18, 22]"
37231,2.0,18,"[22, 39]"
37232,2.25,18,"[13, 16]"
37233,2.5,32,"[31, 34]"
37234,3.0,22,"[32, 35]"
37235,6.5,5,"[33, 36]"
37236,3.5,9,"[35, 36, 37, 38, 39]"
37237,3.75,44,"[39, 43]"
37238,4.5,8,"[11, 23]"
37239,1.75,17,"[14, 39]"
37240,3.0,11,"[11, 14, 17]"
37241,2.0,31,"[13, 16]"
37242,4.5,17,"[16, 19]"
37243,3.75,18,"[22, 43]"
37244,4.5,9,"[21, 24]"
37245,5.25,17,"[22, 45]"
37246,4.5,32,"[18, 29]"
37247,2.25,39,"[18, 21]"
37248,5.0,22,[27]
37249,4.0,15,[35]
37250,3.5,31,"[26, 27]"
37251,2.75,23,[33]
37252,1.25,30,[26]
37253,3.75,18,[13]
37254,4.5,13,"[22, 47]"
37255,5.5,13,"[12, 15, 17, 18]"
37256,1.75,22,"[12, 15]"
37257,3.25,15,"[23, 26]"
37258,3.25,23,[22]
37259,3.25,27,"[41, 45]"
37260,3.25,13,"[13, 16]"
37261,3.5,12,[36]
37262,2.75,23,"[18, 28]"
37263,3.5,6,[35]
37264,5.0,9,"[32, 35]"
37265,1.0,29,"[16, 41]"
37266,4.0,9,"[15, 37]"
37267,5.0,19,"[12, 38]"
37268,1.75,23,[16]
37269,3.5,24,"[11, 14, 17]"
37270,3.25,6,"[18, 19]"
37271,3.0,9,[13]
37272,5.0,24,[17]
37273,3.75,19,"[21, 24]"
37274,4.5,9,"[15, 47]"
37275,1.5,23,"[32, 35]"
37276,2.25,21,"[21, 24]"
37277,1.5,21,[27]
37278,3.5,15,"[12, 37]"
37279,5.5,9,"[21, 24, 27]"
37280,1.25,13,"[31, 39]"
37281,3.5,17,"[36, 39]"
37282,2.75,7,"[42, 43]"
37283,1.75,30,"[23, 26]"
37284,3.0,24,"[24, 27]"
37285,4.75,14,[13]
37286,1.75,29,"[12, 15]"
37287,4.75,5,[22]
37288,6.25,8,"[12, 15]"
37289,3.0,13,"[43, 47]"
37290,4.75,19,"[13, 16]"
37291,3.75,6,"[13, 16]"
37292,5.5,4,"[38, 39]"
37293,3.5,17,"[13, 16]"
37294,1.5,30,"[14, 17]"
37295,3.25,10,[15]
37296,3.75,32,"[14, 17]"
37297,4.5,17,"[35, 38]"
37298,3.5,16,"[24, 35]"
37299,3.0,31,"[42, 45]"
37300,2.75,26,"[28, 39]"
37301,4.5,21,"[13, 16, 19]"
37302,5.0,20,"[14, 38]"
37303,3.0,7,[33]
37304,5.25,28,[17]
37305,3.5,24,"[25, 28, 41]"
37306,2.0,17,"[21, 24]"
37307,2.25,27,"[38, 43]"
37308,5.25,17,"[22, 25, 28]"
37309,3.5,19,"[28, 46]"
37310,5.0,6,"[13, 32]"
37311,1.75,46,"[32, 47]"
37312,3.25,24,"[12, 13]"
37313,2.0,23,[15]
37314,2.5,12,"[13, 42]"
37315,6.5,25,"[26, 29]"
37316,4.75,13,"[23, 26]"
37317,1.5,20,"[33, 36]"
37318,7.0,7,"[12, 15, 18]"
37319,5.0,35,"[14, 17]"
37320,3.5,32,"[33, 36]"
37321,2.25,31,"[19, 24]"
37322,2.25,8,"[15, 18]"
37323,2.25,22,"[15, 34]"
37324,5.0,29,"[16, 19]"
37325,3.0,29,"[24, 27]"
37326,2.5,18,"[26, 29]"
37327,1.25,15,"[41, 45]"
37328,1.25,28,"[17, 39]"
37329,1.25,32,[32]
37330,3.5,11,"[31, 34, 37]"
37331,1.5,21,"[21, 24, 27]"
37332,2.0,18,"[18, 41]"
37333,3.0,6,"[26, 29]"
37334,3.75,41,[37]
37335,3.5,19,"[24, 29]"
37336,2.75,18,"[27, 46]"
37337,3.25,16,"[36, 39]"
37338,3.5,11,"[26, 29]"
37339,2.5,60,"[21, 44]"
37340,2.75,13,"[14, 41]"
37341,3.0,16,"[45, 47]"
37342,5.5,27,[17]
37343,3.25,6,"[22, 25, 42]"
37344,3.25,17,[13]
37345,5.75,28,[15]
37346,5.25,21,"[24, 39]"
37347,3.0,13,"[21, 24]"
37348,4.75,13,"[26, 29]"
37349,2.75,28,"[22, 29]"
37350,3.5,8,"[31, 34]"
37351,4.75,39,"[21, 43, 44]"
37352,4.75,6,[37]
37353,3.0,11,"[36, 39]"
37354,1.75,21,"[16, 19]"
37355,2.75,19,"[31, 34]"
37356,3.25,14,"[35, 38]"
37357,1.0,16,"[21, 24]"
37358,3.0,12,"[13, 16]"
37359,5.5,25,"[11, 14]"
37360,1.5,11,"[33, 36, 39]"
37361,3.5,14,"[21, 27]"
37362,1.5,28,"[22, 25]"
37363,3.5,23,"[32, 44]"
37364,1.75,25,"[31, 35]"
37365,1.75,17,"[22, 41]"
37366,1.5,22,"[26, 29]"
37367,3.0,7,"[25, 28]"
37368,6.5,25,[16]
37369,3.0,27,"[22, 41]"
37370,5.0,25,[27]
37371,1.25,39,"[39, 46]"
37372,2.5,17,"[21, 22]"
37373,3.5,16,"[16, 19]"
37374,1.25,26,"[25, 31]"
37375,3.75,19,"[25, 28]"
37376,6.25,7,"[31, 34]"
37377,3.5,28,"[22, 25]"
37378,3.75,17,"[11, 12]"
37379,3.25,19,[33]
37380,3.75,8,"[22, 25]"
37381,1.5,20,"[33, 36]"
37382,2.75,19,"[11, 29]"
37383,2.5,23,"[25, 28]"
37384,3.0,18,"[21, 41]"
37385,4.75,11,[33]
37386,3.75,10,"[33, 36]"
37387,2.25,13,"[13, 16]"
37388,2.5,10,"[23, 24]"
37389,3.5,18,"[34, 37]"
37390,3.0,11,[16]
37391,2.0,25,"[36, 39]"
37392,5.0,8,[33]
37393,2.75,23,"[21, 47]"
37394,2.0,39,"[31, 45]"
37395,0.75,31,"[22, 25]"
37396,3.5,11,[36]
37397,5.0,17,"[21, 24]"
37398,2.75,12,"[28, 31]"
37399,5.25,16,"[18, 45]"
37400,5.0,24,"[36, 39]"
37401,2.0,30,"[23, 31]"
37402,2.25,25,"[34, 37]"
37403,1.25,30,"[11, 14, 17]"
37404,5.25,10,"[33, 36]"
37405,3.75,22,"[15, 18]"
37406,3.75,11,"[12, 15]"
37407,3.0,24,"[12, 15]"
37408,3.0,24,"[25, 28]"
37409,4.0,10,"[23, 26]"
37410,2.0,41,"[31, 34]"
37411,3.0,16,"[31, 34]"
37412,3.5,36,"[21, 24, 39]"
37413,2.5,13,"[11, 14]"
37414,1.25,9,"[13, 47]"
37415,3.25,13,"[15, 18]"
37416,4.5,16,"[22, 25, 28]"
37417,1.0,33,"[13, 46]"
37418,1.5,17,"[15, 18]"
37419,4.25,8,[33]
37420,1.25,16,"[21, 24]"
37421,1.25,39,"[13, 16]"
37422,2.75,10,"[31, 34]"
37423,3.25,25,"[15, 18]"
37424,1.75,22,"[12, 16]"
37425,6.0,12,[23]
37426,5.0,28,"[25, 28]"
37427,4.0,20,"[31, 45]"
37428,3.75,24,"[16, 19]"
37429,2.25,14,[13]
37430,2.0,24,"[16, 19]"
37431,3.25,21,"[13, 16]"
37432,4.75,14,"[11, 14, 21]"
37433,1.25,33,"[16, 18]"
37434,3.5,21,[25]
37435,3.75,38,"[31, 34]"
37436,4.75,9,"[24, 27]"
37437,3.75,29,"[12, 15]"
37438,4.0,27,"[25, 28]"
37439,2.75,13,"[13, 16]"
37440,3.0,28,[25]
37441,1.75,29,"[32, 44]"
37442,1.25,7,[25]
37443,3.25,30,[22]
37444,3.25,8,"[23, 26]"
37445,3.75,28,"[14, 17]"
37446,2.5,10,"[23, 24]"
37447,3.75,39,"[31, 38]"
37448,1.75,7,"[35, 38]"
37449,2.75,16,"[31, 43]"
37450,3.0,14,"[35, 38]"
37451,4.75,7,"[33, 36]"
37452,3.25,21,"[23, 26]"
37453,3.75,18,"[14, 17]"
37454,7.0,7,"[13, 16]"
37455,3.25,40,"[19, 31]"
37456,3.0,18,[22]
37457,4.5,12,"[29, 41]"
37458,2.25,17,[14]
37459,4.0,15,"[16, 19]"
37460,3.0,35,"[36, 39]"
37461,2.25,10,[37]
37462,5.5,18,"[11, 34]"
37463,6.5,4,"[19, 28]"
37464,5.0,13,[32]
37465,3.25,13,"[34, 37]"
37466,3.5,8,"[11, 39]"
37467,3.0,17,[27]
37468,3.0,9,"[31, 34]"
37469,1.0,27,"[23, 46]"
37470,2.5,34,"[36, 39]"
37471,3.25,13,[13]
37472,2.25,17,"[19, 41]"
37473,2.0,23,"[12, 45]"
37474,2.75,25,"[34, 37]"
37475,3.25,19,"[16, 18]"
37476,4.75,16,"[22, 25]"
37477,4.25,22,"[12, 15]"
37478,2.25,38,"[29, 45]"
37479,2.0,23,"[15, 26]"
37480,5.0,9,"[19, 34]"
37481,4.5,12,"[11, 14]"
37482,2.0,19,"[31, 34]"
37483,2.0,12,"[22, 41]"
37484,3.75,17,"[34, 37]"
37485,3.0,13,[37]
37486,3.75,13,"[14, 17]"
37487,2.0,35,[17]
37488,4.0,29,[27]
37489,1.75,33,"[19, 44]"
37490,1.75,30,"[19, 45]"
37491,3.75,16,"[12, 15]"
37492,3.5,16,"[23, 26]"
37493,3.75,21,"[18, 22]"
37494,3.0,28,"[25, 28]"
37495,4.0,24,"[32, 39]"
37496,6.0,24,"[24, 37]"
37497,2.25,14,"[14, 35]"
37498,3.25,16,"[33, 41]"
37499,2.0,22,"[17, 45]"
37500,3.0,27,"[19, 29]"
37501,1.5,9,"[35, 38]"
37502,5.0,8,[24]
37503,1.25,14,"[23, 26]"
37504,2.5,10,"[25, 28]"
37505,5.0,12,"[12, 19]"
37506,2.75,22,"[22, 25]"
37507,3.75,21,"[13, 28]"
37508,3.25,23,[27]
37509,3.25,32,"[15, 18]"
37510,3.5,27,"[26, 31, 34]"
37511,4.25,6,"[13, 16]"
37512,2.75,12,[37]
37513,2.0,21,"[33, 36]"
37514,4.5,9,"[11, 14]"
37515,3.25,13,"[27, 44]"
37516,2.5,9,[22]
37517,3.0,11,"[11, 14, 17]"
37518,2.75,11,"[43, 47]"
37519,5.25,16,"[21, 24]"
37520,2.0,17,"[12, 15]"
37521,3.5,23,"[21, 24]"
37522,6.0,12,[13]
37523,3.25,42,"[31, 37]"
37524,5.25,4,[16]
37525,2.75,26,"[26, 29]"
37526,3.0,30,"[19, 46]"
37527,3.5,15,"[31, 34]"
37528,2.0,35,"[18, 29]"
37529,1.75,16,"[11, 46]"
37530,5.0,31,"[26, 29]"
37531,5.25,24,"[33, 36]"
37532,4.75,19,"[26, 38]"
37533,2.5,26,"[26, 29]"
37534,3.5,25,"[36, 39]"
37535,3.5,25,"[14, 17]"
37536,3.75,27,"[32, 35]"
37537,3.25,12,"[32, 35]"
37538,3.5,32,"[16, 19]"
37539,1.75,15,"[33, 36]"
37540,2.5,28,"[35, 38]"
37541,3.5,19,"[25, 28]"
37542,3.25,38,"[19, 27]"
37543,3.5,16,"[14, 17]"
37544,2.75,34,"[29, 32]"
37545,2.25,16,"[25, 28]"
37546,1.75,29,"[11, 29]"
37547,4.0,8,[16]
37548,2.75,9,[16]
37549,2.5,18,"[12, 44]"
37550,1.75,11,"[26, 29]"
37551,2.5,15,"[31, 34]"
37552,3.0,22,"[32, 35, 38]"
37553,2.75,11,"[16, 19]"
37554,3.5,21,"[19, 28]"
37555,3.75,17,"[14, 17]"
37556,3.75,13,[18]
37557,4.25,20,"[13, 16]"
37558,2.0,26,"[26, 29]"
37559,4.5,46,"[23, 26, 29]"
37560,1.25,16,"[24, 27]"
37561,2.5,16,"[44, 45]"
37562,5.0,18,[14]
37563,1.75,18,"[29, 43]"
37564,3.25,31,"[21, 34]"
37565,1.25,34,[13]
37566,3.75,9,"[34, 41]"
37567,3.5,23,[37]
37568,1.75,26,"[19, 39]"
37569,2.0,11,"[15, 18]"
37570,2.0,19,"[16, 19]"
37571,3.25,22,"[23, 26]"
37572,1.5,30,"[12, 15]"
37573,3.25,38,"[15, 18]"
37574,3.5,8,"[19, 43]"
37575,4.75,7,"[32, 35]"
37576,3.25,21,"[12, 15]"
37577,5.0,25,[25]
37578,4.25,13,"[25, 28]"
37579,3.25,47,"[22, 25]"
37580,0.75,17,[13]
37581,2.75,16,"[21, 44]"
37582,5.25,15,"[35, 38]"
37583,2.75,18,"[14, 32]"
37584,1.75,26,"[17, 39]"
37585,1.0,23,"[12, 43]"
37586,2.0,29,[35]
37587,5.25,16,"[31, 34]"
37588,5.0,11,[32]
37589,4.75,9,"[31, 34]"
37590,6.75,32,[22]
37591,3.75,30,[26]
37592,2.5,25,[12]
37593,4.0,30,[27]
37594,7.25,17,"[35, 38]"
37595,2.25,14,"[16, 29]"
37596,0.75,17,"[34, 41]"
37597,2.25,39,"[29, 34]"
37598,1.25,36,"[12, 39]"
37599,5.25,10,[13]
37600,3.5,8,"[21, 47]"
37601,1.5,24,"[34, 37]"
37602,5.25,20,"[21, 24]"
37603,3.75,18,"[11, 32]"
37604,1.5,33,[37]
37605,4.25,8,"[25, 28]"
37606,5.0,16,"[23, 26]"
37607,4.5,16,"[34, 37]"
37608,1.25,30,"[21, 29]"
37609,2.0,23,"[11, 24]"
37610,3.5,22,"[25, 28]"
37611,4.5,8,"[14, 17]"
37612,4.75,25,"[15, 18]"
37613,1.25,28,"[36, 42]"
37614,2.75,11,[32]
37615,5.5,4,"[38, 42]"
37616,1.75,16,[25]
37617,4.5,44,"[33, 36]"
37618,3.0,23,[17]
37619,3.5,20,[32]
37620,1.0,13,"[35, 38]"
37621,6.5,26,"[11, 14]"
37622,3.5,15,[24]
37623,2.5,7,"[31, 32]"
37624,5.0,38,[27]
37625,0.75,67,"[13, 16]"
37626,1.0,24,"[31, 47]"
37627,3.5,13,"[28, 33]"
37628,1.75,10,"[22, 25]"
37629,3.5,27,[14]
37630,3.0,35,[36]
37631,2.0,33,"[13, 16]"
37632,4.75,38,"[12, 28]"
37633,3.0,24,"[11, 14]"
37634,1.25,22,"[34, 39]"
37635,3.25,25,"[21, 43]"
37636,4.0,18,"[17, 38]"
37637,3.25,16,"[21, 24]"
37638,3.75,10,"[28, 31]"
37639,5.0,11,"[33, 36]"
37640,4.25,10,"[13, 16]"
37641,1.75,15,"[22, 25]"
37642,3.25,9,"[34, 37]"
37643,1.75,14,"[14, 17]"
37644,4.5,39,"[29, 44]"
37645,4.75,8,"[21, 24]"
37646,5.0,15,"[12, 19]"
37647,3.25,26,[27]
37648,1.25,35,"[36, 42, 46]"
37649,3.75,19,[22]
37650,1.75,11,"[16, 19]"
37651,4.5,10,"[23, 33]"
37652,4.5,12,"[31, 33]"
37653,3.5,10,[27]
37654,4.25,14,"[46, 47]"
37655,3.75,21,"[32, 39]"
37656,2.75,16,"[34, 37]"
37657,6.25,10,[32]
37658,1.5,24,"[23, 26]"
37659,3.5,27,"[34, 35]"
37660,3.5,20,"[19, 27]"
37661,3.0,14,"[22, 25, 28]"
37662,4.25,13,"[15, 36]"
37663,1.25,18,"[34, 37, 44]"
37664,1.25,20,"[32, 47]"
37665,1.0,17,"[21, 24]"
37666,2.0,20,[27]
37667,3.25,31,"[14, 17]"
37668,3.5,30,"[25, 28]"
37669,2.0,17,"[12, 15]"
37670,3.75,14,"[14, 17]"
37671,2.25,39,"[29, 43]"
37672,3.25,26,"[36, 39]"
37673,4.25,8,"[32, 35]"
37674,4.0,14,[24]
37675,4.5,23,"[21, 24]"
37676,3.5,35,"[21, 43]"
37677,2.0,13,"[12, 19]"
37678,3.75,12,[25]
37679,3.0,10,"[13, 16]"
37680,2.5,16,"[18, 39]"
37681,3.75,16,"[11, 17]"
37682,6.5,15,"[31, 34]"
37683,5.0,26,"[39, 45]"
37684,3.0,18,"[24, 27]"
37685,2.0,37,"[19, 21]"
37686,3.5,6,[25]
37687,5.0,10,"[34, 37]"
37688,3.75,18,"[11, 24]"
37689,3.0,14,"[25, 28]"
37690,1.75,27,"[14, 17]"
37691,2.25,27,"[34, 37]"
37692,2.5,12,"[32, 35]"
37693,3.75,13,"[29, 46]"
37694,2.5,33,"[17, 35]"
37695,3.5,19,"[14, 17]"
37696,5.5,8,"[26, 29]"
37697,2.25,17,"[24, 27]"
37698,5.25,5,"[12, 32]"
37699,1.5,16,[13]
37700,1.5,29,"[24, 27]"
37701,2.75,22,[27]
37702,6.0,15,"[14, 17]"
37703,1.5,34,"[32, 35, 38]"
37704,3.25,23,"[11, 14, 17]"
37705,2.75,37,"[13, 16]"
37706,4.25,10,"[12, 15]"
37707,3.0,23,"[21, 41]"
37708,4.75,10,[32]
37709,5.25,6,"[15, 18]"
37710,2.75,8,"[24, 27]"
37711,3.5,9,[12]
37712,1.75,31,"[11, 45]"
37713,2.0,30,[27]
37714,2.25,20,"[23, 26]"
37715,5.0,14,"[26, 41]"
37716,2.0,11,"[22, 25]"
37717,3.0,8,[37]
37718,4.5,16,"[21, 47]"
37719,4.0,29,"[14, 17]"
37720,4.75,16,"[24, 27]"
37721,1.75,29,[22]
37722,2.25,19,"[23, 37]"
37723,3.25,33,"[11, 12]"
37724,3.0,24,"[24, 27]"
37725,2.75,15,[27]
37726,5.0,7,"[15, 42]"
37727,2.0,23,"[34, 37]"
37728,4.75,20,[32]
37729,5.5,20,"[27, 29]"
37730,3.75,16,"[34, 37]"
37731,4.5,23,"[32, 35]"
37732,3.5,11,"[24, 27]"
37733,5.75,6,"[18, 33]"
37734,2.0,29,"[16, 19]"
37735,3.0,40,"[16, 19]"
37736,3.25,11,"[21, 24]"
37737,1.5,19,[23]
37738,4.0,24,"[24, 27]"
37739,3.0,26,[17]
37740,3.5,16,"[19, 34]"
37741,5.25,11,[15]
37742,4.5,25,"[19, 45]"
37743,2.0,15,"[33, 36, 39]"
37744,2.0,37,[38]
37745,4.0,17,"[12, 14]"
37746,3.25,20,"[11, 41]"
37747,5.0,16,[13]
37748,4.5,18,[23]
37749,3.75,37,"[12, 15]"
37750,2.75,6,"[33, 36]"
37751,3.25,22,"[13, 16, 19]"
37752,4.0,19,"[14, 17]"
37753,3.5,17,"[16, 19, 43]"
37754,3.5,11,"[36, 39]"
37755,3.25,34,"[19, 39]"
37756,4.5,28,"[29, 38]"
37757,1.5,16,"[16, 41]"
37758,2.0,10,"[11, 47]"
37759,3.5,12,[16]
37760,3.5,7,"[29, 31]"
37761,5.0,8,"[25, 28]"
37762,3.75,15,[37]
37763,4.5,14,"[14, 17]"
37764,3.25,14,"[11, 21]"
37765,3.75,11,"[22, 25, 28]"
37766,2.25,11,"[12, 38]"
37767,3.0,35,"[32, 35, 38]"
37768,4.0,11,[14]
37769,1.25,23,"[18, 23]"
37770,4.25,49,"[22, 25]"
37771,5.25,9,"[16, 18]"
37772,2.5,14,"[11, 14]"
37773,3.75,13,"[14, 17]"
37774,3.75,25,[35]
37775,2.0,12,"[32, 45]"
37776,3.25,16,"[25, 28]"
37777,0.75,25,"[24, 27]"
37778,5.0,21,"[14, 17]"
37779,4.25,24,[23]
37780,4.5,20,"[21, 24]"
37781,3.75,32,"[11, 41]"
37782,4.0,31,"[13, 18]"
37783,2.5,15,[35]
37784,2.5,16,"[15, 38]"
37785,3.5,11,"[23, 26]"
37786,2.25,23,"[14, 17]"
37787,3.0,8,[27]
37788,4.25,26,"[36, 39]"
37789,2.75,46,"[44, 45]"
37790,6.25,15,[33]
37791,6.5,5,[12]
37792,1.5,18,"[13, 16]"
37793,3.0,13,[17]
37794,4.75,17,"[25, 28, 37]"
37795,3.25,25,"[32, 35]"
37796,1.0,23,"[36, 39]"
37797,1.5,22,"[39, 45]"
37798,3.5,26,"[12, 29]"
37799,2.5,22,[37]
37800,4.75,26,"[35, 38]"
37801,5.0,41,"[17, 29]"
37802,5.25,10,"[23, 24, 27]"
37803,3.5,32,"[31, 39]"
37804,3.75,23,"[35, 38]"
37805,3.25,33,"[11, 14]"
37806,3.0,15,"[25, 28]"
37807,2.5,32,"[11, 19]"
37808,4.0,17,"[15, 18]"
37809,2.75,12,"[16, 19]"
37810,3.75,11,"[16, 19]"
37811,1.5,17,"[18, 29]"
37812,5.25,24,"[39, 45]"
37813,1.5,35,"[11, 14]"
37814,3.75,27,"[18, 41]"
37815,4.25,18,"[15, 18]"
37816,3.0,31,"[19, 41]"
37817,2.75,18,"[19, 23]"
37818,6.0,7,[14]
37819,1.5,22,"[22, 25]"
37820,6.5,18,"[28, 43]"
37821,4.5,7,"[11, 46]"
37822,3.75,10,"[21, 24]"
37823,1.75,15,[16]
37824,3.25,12,"[31, 34]"
37825,2.75,15,"[42, 44]"
37826,4.0,22,"[23, 26]"
37827,4.75,14,"[32, 35]"
37828,2.5,12,"[33, 36]"
37829,1.25,14,"[14, 17]"
37830,3.25,46,[36]
37831,3.75,13,"[35, 38]"
37832,3.5,6,[22]
37833,4.5,11,"[11, 14, 17]"
37834,3.0,16,"[13, 16]"
37835,5.0,14,"[14, 17]"
37836,5.25,5,"[33, 39]"
37837,5.0,7,[23]
37838,2.25,29,"[31, 34]"
37839,4.75,11,[26]
37840,6.0,6,[33]
37841,2.0,30,"[21, 24]"
37842,3.0,19,"[12, 15]"
37843,6.0,35,"[37, 45]"
37844,3.0,25,"[34, 37]"
37845,5.0,29,"[22, 38]"
37846,3.5,8,"[12, 15, 18]"
37847,2.0,25,[13]
37848,3.75,20,[22]
37849,3.75,22,"[31, 41]"
37850,3.5,15,"[44, 45]"
37851,3.5,19,"[19, 28]"
37852,3.5,22,"[19, 41]"
37853,4.0,15,"[33, 36, 39]"
37854,4.25,24,"[15, 42]"
37855,4.5,17,"[11, 29]"
37856,5.0,31,"[22, 27]"
37857,2.25,19,"[31, 34]"
37858,5.0,28,"[31, 37]"
37859,3.5,29,"[21, 24, 27, 37]"
37860,3.25,22,"[16, 19]"
37861,3.0,9,"[15, 24]"
37862,3.25,24,"[38, 41]"
37863,6.0,11,[25]
37864,3.75,20,"[14, 17]"
37865,3.5,24,"[25, 28]"
37866,5.0,18,"[33, 36, 39]"
37867,1.5,34,"[19, 45]"
37868,2.25,31,"[31, 34]"
37869,2.0,44,[27]
37870,1.5,20,"[11, 47]"
37871,2.0,17,"[11, 22]"
37872,4.75,17,"[16, 19]"
37873,3.0,12,"[33, 36]"
37874,3.75,39,[24]
37875,3.25,17,"[18, 47]"
37876,5.0,26,[22]
37877,2.25,10,[28]
37878,5.25,19,"[15, 18]"
37879,2.25,12,"[11, 14]"
37880,4.0,19,[33]
37881,6.0,8,[33]
37882,1.5,34,[37]
37883,1.5,11,"[33, 44]"
37884,3.5,5,[14]
37885,4.0,11,"[12, 41]"
37886,2.75,18,"[15, 18, 45]"
37887,2.25,20,"[13, 15, 18]"
37888,2.0,17,[23]
37889,2.25,12,"[19, 42]"
37890,3.0,28,"[34, 37]"
37891,4.0,24,"[15, 18]"
